Date,Text
2023-6-13,"['28 травня 2023 року, війна обірвала життя українського військового, люблячого чоловіка та батька Рябухи Тараса, який захищав нашу землю від ворога на Донеччині.  ', 'Про це у Фейсбук повідомила Новояворівська міська рада.', ""«Тарас дуже любив все те, що пов'язано зі зброєю, автомобілями і був добрим господарем. Я завжди казала, що проста робота для нього буде нудною, що без служби він не зможе. Він був опорою хлопцям своїм, на нього можна було покластися, він відносився відповідально до роботи, виконував важкі бойові завдання», - слова дружини Наталії про Тараса.  "", 'Висловлюємо щирі співчуття рідним, близьким та побратимам загиблого захисника.  \nВічна пам’ять і шана Герою!  ', ' Молитовна зустріч Героя відбудеться в середу, 14 червня, о 11:00 год при вʼїзді в м. Новояворівськ (поблизу автостанції за адресою вул. Ів. Франка, 6).  ', 'Прощання та чин похорону відбудеться 14 червня о 12:00 год в храмі свв.апп.Петра і Павла м.Новояворівськ. Поховають бійця на цвинтарі м. Новояворівськ.  ', 'Коротка довідка про Героя.', '', '', ' Рябуха Тарас Михайлович народився 9 березня 1988 року у селі Байдаково Кіровоградської області. Закінчив Омельницьку школу. Професійну освіту здобув у Кременчуцькому професійно-технічному училищі №6.  ', 'З 2008 по 2010 і з 2014 по теперішній час Тарас служив - розвідником-снайпером, сержантом-інструктором, головним сержантом і під кінець командиром взводу.  \nТарас був кіборгом, захищав Донецький аеропорт.  ', 'У 2019 році одружився з новояворівчанкою Наталею. ', 'Український захисник за життя був нагороджений орденом «За мужність» ІІІ ступеня у 2014 році, нагрудними знаками - «За зразкову службу», «За взірцевість у військовій службі» та «За оборону Донецького аеропорту» у 2016-2017 роках, у 2022 році відзначений почесним нагрудним знаком Головнокомандувача ЗСУ «Сталевий хрест».  ', 'З початком повномасштабного вторгнення продовжував захищати українську землю від російського ворога у складі 80 окремої десантно-штурмової бригади, проте життя Тараса обірвалося 28 травня 2023 року.', '«Відважний, мудрий, товариський, відданий спільній справі з захисту рідної землі. Хороший вчитель та лідер для тих, з ким проходив службу», - так говорять про Тараса його побратими. ', 'У захисника Тараса залишилися мати Тетяна Миколаївна, дружина Наталія, діти – 3-річний син Тарас та 2-місячна донька Емілія, брат Роман.', ' ', 'varta1.com.ua: Новини', 'Анастасія Сенів']"
2023-6-13,"['У дитячій лікарні святого Миколая лікарі успішно пересадили нирку 17-річному хлопцю, родом із Житомирщини. Він хворів із 7-річного віку.', ""Про це у Фейсбук повідомило Перше медичне об'єднання Львова."", '', '', 'Першими проявами ниркової недуги були млявість, швидка стомлюваність та порушення сечовипускання. Ще тоді, десять років тому, лікарі встановили хлопцеві діагноз – вроджена вада сечовидільної системи. Спершу захворювання вдавалося лікувати медикаментозно. Та з часом стан дитини почав погіршуватись, і розвинувся вторинний хронічний пієлонефрит – інфекційно-запальне захворювання бактеріального типу. Далі – руйнація сечових шляхів, ниркова недостатність і, зрештою, відмова нирок.', 'Понад півтора року Назар був змушений жити на діалізі. Це процедура зі штучного очищення крові та виведення надлишків рідини. А потім почалася велика війна. Назара евакуювали до Ізраїлю. Родина сподівалася, що там хлопцеві пересадять нирку від посмертного донора. Однак, на чужині з трансплантацією не склалося. Мама Тетяна забрала сина до України та твердо вирішила, що не відступить, поки остаточно не вилікує свою дитину.', 'Жінка звернулася до львівських лікарів та зважилася на родинну трансплантацію. У лікарні святого Миколая вся сім’я пройшла обстеження на сумісність, і мамина нирка ідеально підійшла Назару. Тетяна у ту мить, коли їй про це повідомили, була неймовірно щасливою. Адже пересадка органу від родинного донора має більше шансів на успіх.', '', '', 'Трансплантація минула чудово. У дитячій лікарні це була вже третя пересадка цього органу від родинного донора. Одразу після трансплантації нирка запрацювала просто на операційному столі. А вже за тиждень мама із сином повернулися додому. Обоє – здорові. Тепер Назар, у якого хвороба вкрала два останні роки життя, сподівається, що зможе якнайшвидше надолужити навчання в школі та вступити до вишу.', '', '', ' ', 'varta1.com.ua: Новини', 'Анастасія Сенів']"
2023-6-13,"['У тимчасово окупованому Севастополі, що у Криму, російські силовики затримали місцеву жительку за гасло «Слава Україні».   ', 'Про це повідомляє «Крим Реалії».', 'У день святкування «Дня Росії» у центральній частині міста на проспекті Жовтневої революції жінка вигукувала гасло «Слава Україні!», перехожі відповідали – «Героям слава!».', ""За даними місцевих ЗМІ, жителем зацікавилися поліція і спецслужби. Після затримання з'явилося відео з вибаченнями від «порушниці», їй загрожує штраф до 50 тисяч рублів."", 'За спостереженнями кореспондента Крим.Реалії, гасло «Слава Україні» звучало і на Приморському бульварі, який проходили через пости поліції.', 'Жінку змусили змусили перепросити на камеру, їй загрожує штраф близько 22 тис. грн за дискредитацію армії РФ.', ' ', 'varta1.com.ua: Новини', 'Анастасія Сенів']"
2023-6-13,"[""Уряд Республіки Хакасія (суб'єкт Російської Федерації) відмовився від публікації некрологів про загиблих в Україні солдат армії Росії та найманців з ПВК «Вагнер» на прохання Міноборони.  "", 'Про це пише «Сибір. Реалії» з посиланням на джерела, близькі до регіональної влади.', 'За словами одного із співрозмовників видання, пресслужба уряду перестала публікувати дані про загиблих росіян в Україні, оскільки їх використовують Російська служба BBC та «Медіазона» для власного підрахунку втрат армії РФ. ', 'Уряд Хакасії востаннє опублікував некролог 26 квітня 2023 року – про загибель депутата Дмитра Іванова, котрий воював у складі «вагнерівців» під Бахмутом. ', '«Відкриті дані сильно різняться із повідомленнями Міноборони, яке востаннє називало загальну кількість втрат у вересні 2022 року. Тоді Сергій Шойгу заявив, що в Україні вбито 5937 російських військових», - пише видання.', 'Журналісти підтвердили загибель 25 218 солдатів, які воювали на боці Росії. Згідно з відкритими даними, загинули щонайменше 135 людей з Хакасії.', 'Російська служба BBC при цьому повідомляє, що в ході вторгнення до України Росія, за найбільш консервативними оцінками, могла втратити 50 тисяч людей загиблими. Втрати Росії з урахуванням поранених та загиблих можуть становити щонайменше 225 тисяч осіб.', 'varta1.com.ua: Новини', 'Анастасія Сенів']"
2023-6-13,"['Суд відмовив Українській православній церкві Московського патріархату проводити богослужіння в Києво-Печерській лаврі.', 'Про це повідомив міністр культури та інформаційної політики Олександр Ткаченко.', '«Маємо першу, і вірю, що не останню, перемогу в суді  у справі повернення майна Києво-Печерської лаври державі», – написав Ткаченко.', 'Слухання за позовом УПЦ МП до Національного заповідника Києво-Печерська лавра тривало 13 червня у Господарському суді Києва за позовом УПЦ МП до Національного заповідника Києво-Печерська лавра.', ""Представників чоловічого монастиря УПЦ під час засідання не було. Вони на нього не з'явилися та просили його перенести. Суд відхилив клопотання через необґрунтованість."", 'Суд, дослідивши матеріали справи, прийняв рішення про відмову в задоволенні позовних вимог УПЦ, повідомив Ткаченко.', ' ', 'varta1.com.ua: Новини', 'Анастасія Сенів']"
2023-6-13,"['Для зручності, зробити мамографію у Львові можна у вихідний день – суботу. Зокрема у цю суботу, 17 червня, та у суботу 8 липня. Із собою потрібно мати електронне скерування від сімейного лікаря, а також потрібно попередньо записатись за телефоном: 032-226-02-75.', 'Про це інформує Львівська міська рада.', '«Пропонуємо зробити скринінгову мамографію у вихідний день. Відтепер таку послугу можна отримати в міській поліклініці. І для цього не потрібно відпрошуватися з роботи, щоб пройти обстеження», - каже Марта Матюшко, керівниця управління охорони здоров’я Львівської міської ради. ', 'Обстежитись можна 17 червня (субота) та 8 липня (субота) за адресою: 3-тя міська поліклініка Львова (вул. Повітряна, 99, каб. 708). Час – з 09.00 до 15.00 год.', ' ', 'varta1.com.ua: Новини', 'Анастасія Сенів']"
2023-6-13,"['Кабінет міністрів схвалив законопроєкт щодо функціонування телемедицини в Україні, який тепер мають передати на розгляд парламенту. ', 'Про це розповіли в уряді. ', 'Телемедицина – це комплекс дій, технологій та заходів, які застосовують під час надання медичної допомоги, щоб зменшити відстань як від лікаря та пацієнта, так і між лікарями. ', 'Як пише «Zmina», вперше на теренах України телемедицину застосували ще у 1935 році у Львові, коли професор Мар’ян Франке та професор Вітольд Липинський організували передавання результатів обстежень серця пацієнтів на 500 метрів в інститут патології. ', 'У незалежній Україні у 2007 році створили спочатку спеціалізований заклад, що займався впровадженням та розвитком телемедицини, а у 2015-му – затвердили телемедицину на законодавчому рівні. Одним із її прикладів є медична інформаційна система для закладів охорони здоров’я та медичний портал для пацієнтів, або Helsi. ', '“Зазвичай, пацієнти з таким діагнозом як цукровий діабет мають вдома свій глюкометр. Проаналізувавши аналіз крові за допомогою пристрою, можна сповістити лікаря зручним засобом зв’язку про результати та домовитись з ним про відео-консультацію. Впродовж відео-консультації пацієнт може отримати відповідні рекомендації та характеристику свого стану здоров’я. Після консультації лікар може скласти відповідні призначення та надіслати їх пацієнту”, – пояснювали у НСЗУ, як телемедичні технології можуть допомагати пацієнтам. ', 'У пояснювальній записці до законопроєкту, схваленого урядом, автори зазначають, що зараз в українських закладах первинної медичної допомоги вже є близько чотирьох тисяч мобільних телемедичних апаратно-діагностичних комплексів, а в областях розпочали роботу регіональні центри телемедицини. Підхід до телемедицини змусили переглянути пандемія коронавірусу та особливо повномасштабне вторгнення Росії, внаслідок якого багато людей втратили можливість отримати допомогу лікаря. ', 'Автори законопроєкту пропонують внести зміни до законів України “Основи законодавства України про охорону здоров’я”, “Про реабілітацію у сфері охорони здоров’я” та “Про екстрену медичну допомогу”. У документі визначають основні поняття, наприклад, “телемедицина”, “електронна охорона здоров’я”, “телереабілітація” та інші. ', 'Наприкінці минулого року парламент ухвалив закон щодо підвищення доступності медичної та реабілітаційної допомоги у період дії воєнного стану. Згідно із ним, до надання медичної, реабілітаційної допомоги із застосуванням телемедицини можуть залучати іноземних медпрацівників, а також фахівців з реабілітації. Виняток становлять громадяни Російської Федерації та Республіки Білорусь. ', 'Читайте також: українцям радять найближчим часом утриматися від вживання свіжовиловленої риби через ризик отримати смертельну хворобу.', 'Нагадаємо, що внаслідок повномасштабного російського вторгнення щонайменше 3 тисячі українців померли, оскільки не мали доступу до лікування хронічних захворювань.', ' ', 'varta1.com.ua: Новини', 'Володимир Садовий']"
2023-6-13,"['Росія, ймовірно, перейшла від отримання невеликих поставок іранських ударних безпілотників повітряним транспортом до отримання більших партій кораблями з Ірану через Каспійське море.', 'Про це інформує «Суспільне» з посиланням на дані британської розвідки.', 'Крім того, РФ також працює над тим, щоб розпочати внутрішнє виробництво ударних дронів — майже напевно за допомогою Ірану.', '“Протягом останніх місяців Росія, ймовірно, працювала над тим, щоб забезпечити довгострокове постачання ударних безпілотних ударних літальних апаратів у великих обсягах. Постачаючи цю зброю, Іран продовжує порушувати Резолюцію Ради Безпеки ООН 2231”, — відзначили британські розвідники.', 'За даними британської розвідки, «міжнародний транзитний коридор Північ-Південь» через Каспійське море набув набагато більшого значення після повномасштабного вторгнення РФ. Він дозволяє Росії отримати доступ до азійських ринків — в тому числі для передачі озброєнь — у спосіб, який, як вона сподівається, є менш вразливим до міжнародних санкцій, наголошують британські розвідники.', 'Читайте також: Ігнат розповів, як «шахеди» атакують свої цілі.', '“Росія також працює над тим, щоб розпочати внутрішнє виробництво ударних БпЛА — майже напевно за допомогою Ірану. Росія з великою ймовірністю інвестує в ударні дрони, тому що вони надають Росії відносно дешевий ударний потенціал великої дальності в той час, коли вона витратила значну частину своїх запасів крилатих ракет в Україні”, — йдеться у звіті британських розвідників.', '', '', ' ', 'varta1.com.ua: Новини', 'Володимир Садовий']"
2023-6-13,"['Російська терористична армія у ніч проти 13 червня обстріляла ракетами місто Кривий Ріг. Одна з ракет влучила у житловий будинок, де загинуло 4 людини. Також у цю ніч терористи атакували склад з бутильованою водою, де загинуло 7 людей, серед яких є 17-річний хлопець. ', 'Про це повідомив міністр внутрішніх справ Ігор Клименко, інформує «ТСН». ', '«Одна з ракет потрапила у житловий будинок, повністю знищено два поверхи. Знищено перекриття між першим та другим поверхами. Там загинуло 4 людини - це молода родина, віком 22 роки, літня людина та одного чоловіка, приблизно 30 років ми ще ідентифікуємо. Для цього потрібно кілька годин», сказав він. ', '', '', 'Також окупанти запустили ракету по складській будівлі. Там був зберігали бутильовану воду, яку відправляли потерпілим через теракт на Каховській ГЕС. ', '«Тут працювало близько 25 людей. Вони працювали навіть у цілодобовому режимі. Звідси вода розвозилась у всі куточки нашої держави, зокрема і у Херсонську область для постраждалих внаслідок теракту на Каховській ГЕС. Тут знайшли тіла 7 цивільних громадян, одному з них було 17 років. Троє людей у лікарні. Загалом загинуло 11 людей, 28 осіб перебувають у лікарні», - сказав він. ', '', '', 'Читайте також: завтра у рідному місті Президента Зеленського оголошено День жалоби.', '', '', ' ', 'varta1.com.ua: Новини', 'Ксенія Бурченко']"
2023-6-13,"['Сьогодні, 13 червня, вночі під час повітряної тривоги в Хмельницькій області працювали сили ППО. Про це повідомила Хмельницька ОВА.', 'Відбулось падіння уламків, якими було пошкоджено 6 житлових цивільних будинків.', 'Пошкодження незначні. ', 'Травмованих та загиблих немає.', 'На місці події працюють всі відповідні служби.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-6-13,"['СБУ затримала російського агента у результаті контрдиверсійних заходів на Дніпропетровщині.', 'Як повідомили у спецслужбі, СБУ затримала агента фсб, який шпигував за центрами підготовки ЗСУ до контрнаступу. За вказівкою фсб він збирав розвіддані про місця дислокації Сил оборони в районах Дніпра, Кам’янського та Новомосковська.', 'Основним його завданням було здобуття інформації про військові полігони і тренувальні центри, де здійснюють підготовку підрозділи ЗСУ. Насамперед він намагався встановити орієнтовну кількість особового складу та військової техніки українських військ, які готуються до можливого перекидання на фронт.', '', '', 'За кожне виконане завдання зрадник отримував від свого «куратора» з фсб грошову «винагороду», яка надходила на банківську картку фігуранта.', 'Ворожим поплічником виявився 42-річний місцевий житель, який два місяці тому був дистанційно завербований спецслужбою рф і отримав оперативний псевдонім «Геральт». У поле зору агресора він потрапив через свої неодноразові антиукраїнські коментарі в одному із прокремлівських Телеграм-каналів.', 'Для виконання завдань фсб зрадник самостійно виходив на місцевість і приховано спостерігав за місцями базування Сил оборони. З метою конспірації російський агент створив декілька анонімних акаунтів у «Телеграм», через які передавав розвіддані агресору.', 'Під час обшуку за місцем проживання затриманого виявлено мобільний телефон і комп’ютер з доказами злочинної діяльності.', 'Читайте також: у Черкасах затримали переселенця під час коригування ним ворожого удару по місту.', 'Слідчі повідомили йому про підозру за ч. 2 ст. 111 ККУ (державна зрада, вчинена в умовах воєнного стану). Наразі він під вартою. Зловмиснику загрожує довічне ув’язнення.', ' ', 'varta1.com.ua: Новини', 'Володимир Садовий']"
2023-6-13,"['Кіберфахівці та слідчі Служби безпеки України зібрали масив доказової бази щодо протиправної діяльності кремлівської поціновувачки. Її засуджено до 5 років позбавлення волі – вирок набрав законної сили, повідомляє управління СБУ у Львівській області.', 'Зловмисницею є мешканка Самбірщини, яка раніше викладала іноземну мову в одному з навчальних закладів регіону. Жінка тривалий час вела російську пропаганду використовуючи заборонену соцмережу «Одноклассники».', 'З початком повномасштабного вторгнення дискредитувала ЗСУ, здійснювала антиукраїнські дописи та підтримувала злочинні дії окупантів. Поширювала вона й дискримінаційні матеріали, які розпалювали міжнаціональну ворожнечу та принижували національну честь і гідність.', 'Під час обшуків за місцем проживання зловмисниці, правоохоронці виявили комп’ютерну техніку із доказами протиправної діяльності.', 'Відбуватиме покарання за трьома статтями ККУ: ст. 436 (посягання на територіальну цілісність і недоторканність України); ч.2 ч.3 ст. 436-2 (публічні заклики до розв’язання війни або воєнного конфлікту); ч. 1 ст. 161 (порушення рівноправності громадян залежно від їх расової, національної належності, релігійних переконань, інвалідності та за іншими ознаками).', 'Як  інформує прокуратура Львівської області, у своїх дописах жінка називала українців фашистами, з якими необхідно боротися. У розповсюдженому контенті пенсіонерка виправдовувала злочинні дії окупантів, визнавала правомірним збройне вторгнення рф та окупацію Криму.', 'Окрім того, фігурантка публікувала зображення президента та військових рф, їх символіку воєнного вторгнення – літери виконані в кольорах георгіївської стрічки, прапор окупантів.', 'Читайте також: сина колишнього СБУшника судять за пропагування створення «Львівської народної республіки».', 'Також, жінка поширювала дописи, в яких співчувала втратам збройних сил росії та виражала вдячність за несення служби.', ' ', 'varta1.com.ua: Новини', 'Володимир Садовий']"
2023-6-13,"['У суботу, 10 червня у поліцію за допомогою звернулась 17-річна мешканка Львова, яка повідомила, що напередодні, 9 червня, о 15.50 під час проїзду в маршрутному автобусі № 61 на вулиці Личаківській невідома жінка спричинила їй травму, завдавши удару в обличчя. Про це повідомила Поліція Львівської області.', 'Внаслідок події дівчина отримала травму брови, травма відноситься до легких тілесних ушкоджень.', 'Правоохоронці встановили, що до вчинення злочину причетна 60-річна жителька Львова. ', 'Слідчі Львівського районного управління поліції №1 відкрили кримінальне провадження за ч.1 ст.125 (Умисне легке тілесне ушкодження) Кримінального кодексу України.', '', '', ""Жінці загрожує штраф до п'ятдесяти неоподатковуваних мінімумів доходів громадян або громадські роботи на строк до двохсот годин, або виправні роботи на строк до одного року."", 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-6-13,"['Працівники ДБР повідомили про підозру правоохоронцю, який побив та пограбував працівницю автозаправки в Одесі.', 'Як повідомляє ДБР, пізно увечері 9 червня 2023 року правоохоронець у масці зайшов на автозаправку по вул. Ак. Вільямса в Одесі. Із собою він мав сльозогінний спецзасіб. Він напав на працівницю АЗС, але вона встигла викликати поліцію.', 'Фігурант зрозумів, що не може вже «очистити касу», вдарив кілька разів жінку, бризнув на лице сльозогінний газ та відібрав у неї мобільний телефон. Правоохоронець втік з місця злочину, але протягом кількох годин був затриманий.', 'За попередньою інформацією, зловмисник вирішив здійснити пограбування через борги.', 'Йому повідомлено про підозру у грабежі, вчиненому в умовах воєнного стану (ч. 4 ст. 186 КК України). Фігуранта відсторонено від займаної посади. Санкція статті передбачає покарання у вигляді до 10 років позбавлення волі.', '', '', '', '', '', '', 'Читайте також: у Києві пішохід зухвало пограбував водія автомобіля прямо на проїжджій частині. ', 'Як інформує Одеська обласна прокуратура, повідомлено про підозру поліцейському сектору логістики одного з відділів одеської поліції.', ' ', ' ', 'varta1.com.ua: Новини', 'Ксенія Бурченко']"
2023-6-13,"['На Луганщині загинув 30-річний боєць з Бродівщини Назар Белей.', 'Як повідомили у Бродівській міській раді, стрілець Назарій Петрович Белей поліг 10 червня під час виконання бойового завдання біля селища Діброва Сєвєродонецького району.', '', '', '«Прощання із Захисником відбудеться в селі Глушин. Завтра, 14 червня, о 14:00 – віддаємо останню шану Назарію Белею», зазначається у повідомленні.', ' ', 'varta1.com.ua: Новини', 'Володимир Садовий']"
2023-6-13,"['У Львові на трьох автобусних маршрутах у тестовому режимі працює безготівкова оплата. Відтак, пасажири автобусів №№1А, 3А та 10 можуть оплачувати за проїзд або банківською картою, або звично – готівкою.', 'Щоб здійснити оплату безготівково, пасажиру необхідно прикласти банківську картку чи пристрій з підтримкою ApplePay\\GooglePay до валідатора та зачекати одинарного звукового сигналу і зеленої відмітки на валідаторі. Банківська карта обов’язково повинна бути чіпована.', 'Як повідомили у ЛМР, щоденно на вказаних маршрутах працюють в середньому 30 контролерів ЛКП «Львівавтодор». На час тестового періоду вони не штрафують, а проводять роз’яснювальну роботу для пасажирів – допомагають завалідувати пільгові ЛеоКарт, сплатити безготівково чи купити квиток у водія. ', 'У ЛКП «Львівавтодор» розповіли, яким чином здійснюється перевірка оплати/валідації проїзду.', 'Перед початком перевірки контролери за допомогою спеціального терміналу блокують бортову систему АСОП. Це унеможливлює в цей час здійснити оплату готівкою у водія чи валідувати проїзд безготівково;', 'Для перевірки оплати контролер використовує переносний термінал: ', 'якщо оплата була здійснена безготівково, то пасажир має прикласти до терміналу той засіб (банківську картку, смарт-годинник чи телефон із системою NFC), що був використаний для оплати проїзду. Контролер перевіряє саме факт валідації, а не списання коштів із картки;', 'пасажирам, які здійснювали оплату готівкою у водія, для перевірки необхідно надати разовий паперовий квиток. На такому квитку надрукований QR-код, який містить інформацію про день та час купівлі квитка. Паперовий квиток – разовий, без можливості подальшої пересадки; ', 'пасажирам, які валідували проїзд персоналізованою транспортною карткою ЛеоКарт, (зі 100% знижкою на проїзд), необхідно прикласти картку до терміналу контролера. На екрані відобразиться інформація, чи проїзд завалідований.', 'Після завершення перевірки контролери розблоковують систему АСОП у транспортному засобі.', 'Детальніше щодо перевірки валідації/оплати проїзду – на відео.', '', '', 'Читайте також: у Львові на трьох міських маршрутах проїзд можна оплатити безготівково.', 'Нагадаємо, тестування безготівкової оплати проїзду на автобусних маршрутах №1А, 3А та №10 триватиме орієнтовно до 30 червня. На етапі тестування тариф за проїзд не змінюється і залишається 15 грн при всіх способах оплати.', ' ', 'varta1.com.ua: Новини', 'Володимир Садовий']"
2023-6-13,"[""У п'ятницю, 9 червня, завершилось службове розслідування евтаназії здорових собак в ЛКП «Лев». За його результатами, довели вину колишньої в.о. керівниці Олени Іващенко та головного лікаря Ярослава Мухи, їх звільнили. Сьогодні, 13 червня, оголосили конкурс на посаду керівника."", 'Про це повідомив перший заступник міського голови Андрій Москаленко, інформує « Tvoemisto.tv».', ""За словами заступниці міського голови з житлово-комунальних питань Ірини Маруняк, відбулось грубе порушення обов'язків головного лікаря. З боку керівниці – неналежний контроль, а з боку головного лікаря – неналежне виконання своїх обов’язків та грубе порушення вимог чинного законодавства щодо евтаназії тварин. Наразі проводиться слідство."", 'Зазначимо, що для евтаназії потрібно було зібрати консиліум ветеринарів, який би встановив підставу для цього, однак такого консиліуму не відбулося. Головний лікар мав би ініціювати його зібрання, а також отримати пояснення кінолога. Лише після позитивного заключення про те, що необхідно робити евтаназію, можна було б проводити процедуру.', '«Керівниця пояснила свої дії незнанням чинного законодавства й тим, що вона поклалася на думку головного лікаря», – додала Ірина Маруняк.', 'Зазначимо, що за вбивство тварин українським законодавством передбачено від 5 до 8 років позбавлення волі.', 'На посаду керівника ЛКП «Лев» оголосили відкритий конкурс. Начальниця управління персоналу ЛМР Лілія Савич повідомила, що створять експертну раду, яка проводитиме стандартний процес підбору персоналу. На сайті ЛМР з’явиться оголошення щодо цього. Резюме відбиратимуть 15 днів, потім буде зустріч з експертами. Під час такої зустрічі кандидат мусить представити презентацію: «Як я бачу розвиток ЛКП «Лев».', 'Вимоги до майбутнього керівника чи керівниці: людина з потенціалом та досвідом роботи, емпатійністю до тварин та любов’ю до людей, також необхідний рівень англійської – b2.', 'Читайте також: у ЛКП «Лев» працівники провели евтаназію двох здорових собак.', ""Нагадаємо, що у Львові в ЛКП «Лев» вночі з п'ятниці на суботу, 3 червня, евтаназували двох здорових собак."", 'varta1.com.ua: Новини', 'Володимир Садовий']"
